id,filing_date,filing_type,filing_json,payment_id,transaction_id,business_id,submitter_id,status,payment_completion_date,paper_only,completion_date,effective_date,source,parent_filing_id,payment_status_code,temp_reg,payment_account
97790,1997-03-06 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""1997-03-06"", ""name"": ""annualReport"", ""colinIds"": [102011005], ""historic"": true, ""effectiveDate"": ""1997-03-06"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""WATERSIDE HOUSING COOPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001405"", ""lastArDate"": ""2018-09-26"", ""lastAgmDate"": ""2018-09-26"", ""foundingDate"": ""1983-09-27T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-10-25T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""1996-05-31"", ""annualGeneralMeetingDate"": null}}}",,124715,3273,122,COMPLETED,,t,,1997-03-06 00:00:00+00,COLIN,,,,
97791,1998-10-19 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""1998-10-19"", ""name"": ""changeOfDirectors"", ""colinIds"": [102011007], ""historic"": true, ""effectiveDate"": ""1998-10-19"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""WATERSIDE HOUSING COOPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001405"", ""lastArDate"": ""2018-09-26"", ""lastAgmDate"": ""2018-09-26"", ""foundingDate"": ""1983-09-27T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-10-25T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,124716,3273,122,COMPLETED,,t,,1998-10-19 00:00:00+00,COLIN,,,,
97792,1999-03-15 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""1999-03-15"", ""name"": ""changeOfDirectors"", ""colinIds"": [102011008], ""historic"": true, ""effectiveDate"": ""1999-03-15"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""WATERSIDE HOUSING COOPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001405"", ""lastArDate"": ""2018-09-26"", ""lastAgmDate"": ""2018-09-26"", ""foundingDate"": ""1983-09-27T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-10-25T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,124717,3273,122,COMPLETED,,t,,1999-03-15 00:00:00+00,COLIN,,,,
97793,1999-03-15 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""1999-03-15"", ""name"": ""annualReport"", ""colinIds"": [102011010], ""historic"": true, ""effectiveDate"": ""1999-03-15"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""WATERSIDE HOUSING COOPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001405"", ""lastArDate"": ""2018-09-26"", ""lastAgmDate"": ""2018-09-26"", ""foundingDate"": ""1983-09-27T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-10-25T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""1998-10-05"", ""annualGeneralMeetingDate"": null}}}",,124718,3273,122,COMPLETED,,t,,1999-03-15 00:00:00+00,COLIN,,,,
97794,1999-03-15 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""1999-03-15"", ""name"": ""annualReport"", ""colinIds"": [102011009], ""historic"": true, ""effectiveDate"": ""1999-03-15"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""WATERSIDE HOUSING COOPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001405"", ""lastArDate"": ""2018-09-26"", ""lastAgmDate"": ""2018-09-26"", ""foundingDate"": ""1983-09-27T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-10-25T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""1997-10-23"", ""annualGeneralMeetingDate"": null}}}",,124719,3273,122,COMPLETED,,t,,1999-03-15 00:00:00+00,COLIN,,,,
97795,1999-06-18 00:00:00+00,specialResolution,"{""filing"": {""header"": {""date"": ""1999-06-18"", ""name"": ""specialResolution"", ""colinIds"": [102011012], ""historic"": true, ""effectiveDate"": ""1999-06-18"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""WATERSIDE HOUSING COOPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001405"", ""lastArDate"": ""2018-09-26"", ""lastAgmDate"": ""2018-09-26"", ""foundingDate"": ""1983-09-27T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-10-25T00:00:00-00:00""}, ""specialResolution"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,124720,3273,122,COMPLETED,,t,,1999-06-18 00:00:00+00,COLIN,,,,
97796,1999-06-18 00:00:00+00,specialResolution,"{""filing"": {""header"": {""date"": ""1999-06-18"", ""name"": ""specialResolution"", ""colinIds"": [102011011], ""historic"": true, ""effectiveDate"": ""1999-06-18"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""WATERSIDE HOUSING COOPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001405"", ""lastArDate"": ""2018-09-26"", ""lastAgmDate"": ""2018-09-26"", ""foundingDate"": ""1983-09-27T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-10-25T00:00:00-00:00""}, ""specialResolution"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,124721,3273,122,COMPLETED,,t,,1999-06-18 00:00:00+00,COLIN,,,,
97797,2003-02-06 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2003-02-06"", ""name"": ""annualReport"", ""colinIds"": [102011014], ""historic"": true, ""effectiveDate"": ""2003-02-06"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""WATERSIDE HOUSING COOPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001405"", ""lastArDate"": ""2018-09-26"", ""lastAgmDate"": ""2018-09-26"", ""foundingDate"": ""1983-09-27T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-10-25T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""2000-10-10"", ""annualGeneralMeetingDate"": null}}}",,124722,3273,122,COMPLETED,,t,,2003-02-06 00:00:00+00,COLIN,,,,
97798,2003-02-06 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2003-02-06"", ""name"": ""annualReport"", ""colinIds"": [102011013], ""historic"": true, ""effectiveDate"": ""2003-02-06"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""WATERSIDE HOUSING COOPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001405"", ""lastArDate"": ""2018-09-26"", ""lastAgmDate"": ""2018-09-26"", ""foundingDate"": ""1983-09-27T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-10-25T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""1999-09-27"", ""annualGeneralMeetingDate"": null}}}",,124723,3273,122,COMPLETED,,t,,2003-02-06 00:00:00+00,COLIN,,,,
97799,2003-02-06 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2003-02-06"", ""name"": ""annualReport"", ""colinIds"": [102011015], ""historic"": true, ""effectiveDate"": ""2003-02-06"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""WATERSIDE HOUSING COOPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001405"", ""lastArDate"": ""2018-09-26"", ""lastAgmDate"": ""2018-09-26"", ""foundingDate"": ""1983-09-27T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-10-25T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""2001-10-24"", ""annualGeneralMeetingDate"": null}}}",,124724,3273,122,COMPLETED,,t,,2003-02-06 00:00:00+00,COLIN,,,,
97800,2003-02-06 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""2003-02-06"", ""name"": ""changeOfDirectors"", ""colinIds"": [102011017], ""historic"": true, ""effectiveDate"": ""2003-02-06"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""WATERSIDE HOUSING COOPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001405"", ""lastArDate"": ""2018-09-26"", ""lastAgmDate"": ""2018-09-26"", ""foundingDate"": ""1983-09-27T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-10-25T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,124725,3273,122,COMPLETED,,t,,2003-02-06 00:00:00+00,COLIN,,,,
97801,2003-02-06 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2003-02-06"", ""name"": ""annualReport"", ""colinIds"": [102011016], ""historic"": true, ""effectiveDate"": ""2003-02-06"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""WATERSIDE HOUSING COOPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001405"", ""lastArDate"": ""2018-09-26"", ""lastAgmDate"": ""2018-09-26"", ""foundingDate"": ""1983-09-27T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-10-25T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""2002-09-10"", ""annualGeneralMeetingDate"": null}}}",,124726,3273,122,COMPLETED,,t,,2003-02-06 00:00:00+00,COLIN,,,,
97802,2003-09-25 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2003-09-25"", ""name"": ""annualReport"", ""colinIds"": [102011018], ""historic"": true, ""effectiveDate"": ""2003-09-25"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""WATERSIDE HOUSING COOPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001405"", ""lastArDate"": ""2018-09-26"", ""lastAgmDate"": ""2018-09-26"", ""foundingDate"": ""1983-09-27T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-10-25T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""2003-09-15"", ""annualGeneralMeetingDate"": null}}}",,124727,3273,122,COMPLETED,,t,,2003-09-25 00:00:00+00,COLIN,,,,
97803,2003-09-25 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""2003-09-25"", ""name"": ""changeOfDirectors"", ""colinIds"": [102011019], ""historic"": true, ""effectiveDate"": ""2003-09-25"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""WATERSIDE HOUSING COOPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001405"", ""lastArDate"": ""2018-09-26"", ""lastAgmDate"": ""2018-09-26"", ""foundingDate"": ""1983-09-27T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-10-25T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,124728,3273,122,COMPLETED,,t,,2003-09-25 00:00:00+00,COLIN,,,,
97804,2004-05-12 00:00:00+00,specialResolution,"{""filing"": {""header"": {""date"": ""2004-05-12"", ""name"": ""specialResolution"", ""colinIds"": [102065281], ""historic"": true, ""effectiveDate"": ""2004-05-12"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""WATERSIDE HOUSING COOPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001405"", ""lastArDate"": ""2018-09-26"", ""lastAgmDate"": ""2018-09-26"", ""foundingDate"": ""1983-09-27T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-10-25T00:00:00-00:00""}, ""specialResolution"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,124729,3273,122,COMPLETED,,t,,2004-05-12 00:00:00+00,COLIN,,,,
97805,2004-11-18 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2004-11-18"", ""name"": ""annualReport"", ""colinIds"": [102011020], ""historic"": true, ""effectiveDate"": ""2004-11-18"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""WATERSIDE HOUSING COOPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001405"", ""lastArDate"": ""2018-09-26"", ""lastAgmDate"": ""2018-09-26"", ""foundingDate"": ""1983-09-27T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-10-25T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""2004-09-16"", ""annualGeneralMeetingDate"": null}}}",,124730,3273,122,COMPLETED,,t,,2004-11-18 00:00:00+00,COLIN,,,,
97806,2005-10-31 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""2005-10-31"", ""name"": ""changeOfDirectors"", ""colinIds"": [102011021], ""historic"": true, ""effectiveDate"": ""2005-10-31"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""WATERSIDE HOUSING COOPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001405"", ""lastArDate"": ""2018-09-26"", ""lastAgmDate"": ""2018-09-26"", ""foundingDate"": ""1983-09-27T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-10-25T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,124731,3273,122,COMPLETED,,t,,2005-10-31 00:00:00+00,COLIN,,,,
97807,2005-11-08 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2005-11-08"", ""name"": ""annualReport"", ""colinIds"": [102011022], ""historic"": true, ""effectiveDate"": ""2005-11-08"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""WATERSIDE HOUSING COOPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001405"", ""lastArDate"": ""2018-09-26"", ""lastAgmDate"": ""2018-09-26"", ""foundingDate"": ""1983-09-27T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-10-25T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""2005-10-15"", ""annualGeneralMeetingDate"": null}}}",,124732,3273,122,COMPLETED,,t,,2005-11-08 00:00:00+00,COLIN,,,,
97808,2006-10-11 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""2006-10-11"", ""name"": ""changeOfDirectors"", ""colinIds"": [102011023], ""historic"": true, ""effectiveDate"": ""2006-10-11"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""WATERSIDE HOUSING COOPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001405"", ""lastArDate"": ""2018-09-26"", ""lastAgmDate"": ""2018-09-26"", ""foundingDate"": ""1983-09-27T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-10-25T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,124733,3273,122,COMPLETED,,t,,2006-10-11 00:00:00+00,COLIN,,,,
97809,2008-12-05 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""2008-12-05"", ""name"": ""changeOfDirectors"", ""colinIds"": [102011024], ""historic"": true, ""effectiveDate"": ""2008-12-05"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""WATERSIDE HOUSING COOPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001405"", ""lastArDate"": ""2018-09-26"", ""lastAgmDate"": ""2018-09-26"", ""foundingDate"": ""1983-09-27T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-10-25T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,124734,3273,122,COMPLETED,,t,,2008-12-05 00:00:00+00,COLIN,,,,
97810,2008-12-05 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2008-12-05"", ""name"": ""annualReport"", ""colinIds"": [102011025], ""historic"": true, ""effectiveDate"": ""2008-12-05"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""WATERSIDE HOUSING COOPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001405"", ""lastArDate"": ""2018-09-26"", ""lastAgmDate"": ""2018-09-26"", ""foundingDate"": ""1983-09-27T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2018-10-25T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""2006-11-30"", ""annualGeneralMeetingDate"": null}}}",,124735,3273,122,COMPLETED,,t,,2008-12-05 00:00:00+00,COLIN,,,,
