id,filing_date,filing_type,filing_json,payment_id,transaction_id,business_id,submitter_id,status,payment_completion_date,paper_only,completion_date,effective_date,source,parent_filing_id,payment_status_code,temp_reg,payment_account
102284,1994-01-10 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""1994-01-10"", ""name"": ""changeOfDirectors"", ""colinIds"": [102015887], ""historic"": true, ""effectiveDate"": ""1994-01-10"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""ANSKAR COURT HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001551"", ""lastArDate"": ""2019-01-22"", ""lastAgmDate"": ""2019-01-22"", ""foundingDate"": ""1987-06-11T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-02-26T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,129209,3338,122,COMPLETED,,t,,1994-01-10 00:00:00+00,COLIN,,,,
102285,1995-01-25 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""1995-01-25"", ""name"": ""changeOfDirectors"", ""colinIds"": [102015888], ""historic"": true, ""effectiveDate"": ""1995-01-25"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""ANSKAR COURT HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001551"", ""lastArDate"": ""2019-01-22"", ""lastAgmDate"": ""2019-01-22"", ""foundingDate"": ""1987-06-11T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-02-26T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,129210,3338,122,COMPLETED,,t,,1995-01-25 00:00:00+00,COLIN,,,,
102286,1995-01-25 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""1995-01-25"", ""name"": ""annualReport"", ""colinIds"": [102015889], ""historic"": true, ""effectiveDate"": ""1995-01-25"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""ANSKAR COURT HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001551"", ""lastArDate"": ""2019-01-22"", ""lastAgmDate"": ""2019-01-22"", ""foundingDate"": ""1987-06-11T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-02-26T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""1994-12-19"", ""annualGeneralMeetingDate"": null}}}",,129211,3338,122,COMPLETED,,t,,1995-01-25 00:00:00+00,COLIN,,,,
102287,1996-02-02 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""1996-02-02"", ""name"": ""changeOfDirectors"", ""colinIds"": [102015890], ""historic"": true, ""effectiveDate"": ""1996-02-02"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""ANSKAR COURT HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001551"", ""lastArDate"": ""2019-01-22"", ""lastAgmDate"": ""2019-01-22"", ""foundingDate"": ""1987-06-11T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-02-26T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,129212,3338,122,COMPLETED,,t,,1996-02-02 00:00:00+00,COLIN,,,,
102288,1996-02-02 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""1996-02-02"", ""name"": ""annualReport"", ""colinIds"": [102015891], ""historic"": true, ""effectiveDate"": ""1996-02-02"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""ANSKAR COURT HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001551"", ""lastArDate"": ""2019-01-22"", ""lastAgmDate"": ""2019-01-22"", ""foundingDate"": ""1987-06-11T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-02-26T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""1996-01-15"", ""annualGeneralMeetingDate"": null}}}",,129213,3338,122,COMPLETED,,t,,1996-02-02 00:00:00+00,COLIN,,,,
102289,1997-04-15 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""1997-04-15"", ""name"": ""annualReport"", ""colinIds"": [102015892], ""historic"": true, ""effectiveDate"": ""1997-04-15"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""ANSKAR COURT HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001551"", ""lastArDate"": ""2019-01-22"", ""lastAgmDate"": ""2019-01-22"", ""foundingDate"": ""1987-06-11T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-02-26T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""1996-12-10"", ""annualGeneralMeetingDate"": null}}}",,129214,3338,122,COMPLETED,,t,,1997-04-15 00:00:00+00,COLIN,,,,
102290,1997-04-15 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""1997-04-15"", ""name"": ""changeOfDirectors"", ""colinIds"": [102015893], ""historic"": true, ""effectiveDate"": ""1997-04-15"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""ANSKAR COURT HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001551"", ""lastArDate"": ""2019-01-22"", ""lastAgmDate"": ""2019-01-22"", ""foundingDate"": ""1987-06-11T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-02-26T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,129215,3338,122,COMPLETED,,t,,1997-04-15 00:00:00+00,COLIN,,,,
102291,1997-09-23 00:00:00+00,specialResolution,"{""filing"": {""header"": {""date"": ""1997-09-23"", ""name"": ""specialResolution"", ""colinIds"": [102015894], ""historic"": true, ""effectiveDate"": ""1997-09-23"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""ANSKAR COURT HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001551"", ""lastArDate"": ""2019-01-22"", ""lastAgmDate"": ""2019-01-22"", ""foundingDate"": ""1987-06-11T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-02-26T00:00:00-00:00""}, ""specialResolution"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,129216,3338,122,COMPLETED,,t,,1997-09-23 00:00:00+00,COLIN,,,,
102292,1998-06-08 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""1998-06-08"", ""name"": ""changeOfDirectors"", ""colinIds"": [102015895], ""historic"": true, ""effectiveDate"": ""1998-06-08"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""ANSKAR COURT HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001551"", ""lastArDate"": ""2019-01-22"", ""lastAgmDate"": ""2019-01-22"", ""foundingDate"": ""1987-06-11T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-02-26T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,129217,3338,122,COMPLETED,,t,,1998-06-08 00:00:00+00,COLIN,,,,
102293,1998-08-11 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""1998-08-11"", ""name"": ""annualReport"", ""colinIds"": [102015896], ""historic"": true, ""effectiveDate"": ""1998-08-11"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""ANSKAR COURT HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001551"", ""lastArDate"": ""2019-01-22"", ""lastAgmDate"": ""2019-01-22"", ""foundingDate"": ""1987-06-11T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-02-26T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""1998-01-28"", ""annualGeneralMeetingDate"": null}}}",,129218,3338,122,COMPLETED,,t,,1998-08-11 00:00:00+00,COLIN,,,,
102294,1998-08-11 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""1998-08-11"", ""name"": ""annualReport"", ""colinIds"": [102015897], ""historic"": true, ""effectiveDate"": ""1998-08-11"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""ANSKAR COURT HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001551"", ""lastArDate"": ""2019-01-22"", ""lastAgmDate"": ""2019-01-22"", ""foundingDate"": ""1987-06-11T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-02-26T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""1997-06-11"", ""annualGeneralMeetingDate"": null}}}",,129219,3338,122,COMPLETED,,t,,1998-08-11 00:00:00+00,COLIN,,,,
102295,1998-08-24 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""1998-08-24"", ""name"": ""changeOfDirectors"", ""colinIds"": [102015898], ""historic"": true, ""effectiveDate"": ""1998-08-24"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""ANSKAR COURT HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001551"", ""lastArDate"": ""2019-01-22"", ""lastAgmDate"": ""2019-01-22"", ""foundingDate"": ""1987-06-11T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-02-26T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,129220,3338,122,COMPLETED,,t,,1998-08-24 00:00:00+00,COLIN,,,,
102296,1999-01-20 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""1999-01-20"", ""name"": ""annualReport"", ""colinIds"": [102015899], ""historic"": true, ""effectiveDate"": ""1999-01-20"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""ANSKAR COURT HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001551"", ""lastArDate"": ""2019-01-22"", ""lastAgmDate"": ""2019-01-22"", ""foundingDate"": ""1987-06-11T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-02-26T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""1998-12-01"", ""annualGeneralMeetingDate"": null}}}",,129221,3338,122,COMPLETED,,t,,1999-01-20 00:00:00+00,COLIN,,,,
102297,1999-01-20 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""1999-01-20"", ""name"": ""changeOfDirectors"", ""colinIds"": [102015900], ""historic"": true, ""effectiveDate"": ""1999-01-20"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""ANSKAR COURT HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001551"", ""lastArDate"": ""2019-01-22"", ""lastAgmDate"": ""2019-01-22"", ""foundingDate"": ""1987-06-11T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-02-26T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,129222,3338,122,COMPLETED,,t,,1999-01-20 00:00:00+00,COLIN,,,,
102298,1999-06-23 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""1999-06-23"", ""name"": ""changeOfDirectors"", ""colinIds"": [102015901], ""historic"": true, ""effectiveDate"": ""1999-06-23"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""ANSKAR COURT HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001551"", ""lastArDate"": ""2019-01-22"", ""lastAgmDate"": ""2019-01-22"", ""foundingDate"": ""1987-06-11T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-02-26T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,129223,3338,122,COMPLETED,,t,,1999-06-23 00:00:00+00,COLIN,,,,
102299,1999-08-04 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""1999-08-04"", ""name"": ""changeOfDirectors"", ""colinIds"": [102015902], ""historic"": true, ""effectiveDate"": ""1999-08-04"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""ANSKAR COURT HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001551"", ""lastArDate"": ""2019-01-22"", ""lastAgmDate"": ""2019-01-22"", ""foundingDate"": ""1987-06-11T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-02-26T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,129224,3338,122,COMPLETED,,t,,1999-08-04 00:00:00+00,COLIN,,,,
102300,1999-09-23 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""1999-09-23"", ""name"": ""changeOfDirectors"", ""colinIds"": [102015903], ""historic"": true, ""effectiveDate"": ""1999-09-23"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""ANSKAR COURT HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001551"", ""lastArDate"": ""2019-01-22"", ""lastAgmDate"": ""2019-01-22"", ""foundingDate"": ""1987-06-11T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-02-26T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,129225,3338,122,COMPLETED,,t,,1999-09-23 00:00:00+00,COLIN,,,,
102301,2000-02-03 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2000-02-03"", ""name"": ""annualReport"", ""colinIds"": [102015904], ""historic"": true, ""effectiveDate"": ""2000-02-03"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""ANSKAR COURT HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001551"", ""lastArDate"": ""2019-01-22"", ""lastAgmDate"": ""2019-01-22"", ""foundingDate"": ""1987-06-11T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-02-26T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""1999-12-07"", ""annualGeneralMeetingDate"": null}}}",,129226,3338,122,COMPLETED,,t,,2000-02-03 00:00:00+00,COLIN,,,,
102302,2000-02-03 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""2000-02-03"", ""name"": ""changeOfDirectors"", ""colinIds"": [102015905], ""historic"": true, ""effectiveDate"": ""2000-02-03"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""ANSKAR COURT HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001551"", ""lastArDate"": ""2019-01-22"", ""lastAgmDate"": ""2019-01-22"", ""foundingDate"": ""1987-06-11T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-02-26T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,129227,3338,122,COMPLETED,,t,,2000-02-03 00:00:00+00,COLIN,,,,
102303,2000-05-16 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""2000-05-16"", ""name"": ""changeOfDirectors"", ""colinIds"": [102015906], ""historic"": true, ""effectiveDate"": ""2000-05-16"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""ANSKAR COURT HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001551"", ""lastArDate"": ""2019-01-22"", ""lastAgmDate"": ""2019-01-22"", ""foundingDate"": ""1987-06-11T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-02-26T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,129228,3338,122,COMPLETED,,t,,2000-05-16 00:00:00+00,COLIN,,,,
102304,2000-08-21 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""2000-08-21"", ""name"": ""changeOfDirectors"", ""colinIds"": [102015907], ""historic"": true, ""effectiveDate"": ""2000-08-21"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""ANSKAR COURT HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001551"", ""lastArDate"": ""2019-01-22"", ""lastAgmDate"": ""2019-01-22"", ""foundingDate"": ""1987-06-11T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-02-26T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,129229,3338,122,COMPLETED,,t,,2000-08-21 00:00:00+00,COLIN,,,,
