id,filing_date,filing_type,filing_json,payment_id,transaction_id,business_id,submitter_id,status,payment_completion_date,paper_only,completion_date,effective_date,source,parent_filing_id,payment_status_code,temp_reg,payment_account
102384,1997-03-14 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""1997-03-14"", ""name"": ""annualReport"", ""colinIds"": [102015982], ""historic"": true, ""effectiveDate"": ""1997-03-14"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""TROUT LAKE HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001552"", ""lastArDate"": ""2019-01-08"", ""lastAgmDate"": ""2019-01-08"", ""foundingDate"": ""1987-06-23T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-02-13T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""1996-11-28"", ""annualGeneralMeetingDate"": null}}}",,129309,3339,122,COMPLETED,,t,,1997-03-14 00:00:00+00,COLIN,,,,
102385,1997-03-14 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""1997-03-14"", ""name"": ""changeOfDirectors"", ""colinIds"": [102015981], ""historic"": true, ""effectiveDate"": ""1997-03-14"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""TROUT LAKE HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001552"", ""lastArDate"": ""2019-01-08"", ""lastAgmDate"": ""2019-01-08"", ""foundingDate"": ""1987-06-23T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-02-13T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,129310,3339,122,COMPLETED,,t,,1997-03-14 00:00:00+00,COLIN,,,,
102386,1998-01-30 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""1998-01-30"", ""name"": ""changeOfDirectors"", ""colinIds"": [102015983], ""historic"": true, ""effectiveDate"": ""1998-01-30"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""TROUT LAKE HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001552"", ""lastArDate"": ""2019-01-08"", ""lastAgmDate"": ""2019-01-08"", ""foundingDate"": ""1987-06-23T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-02-13T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,129311,3339,122,COMPLETED,,t,,1998-01-30 00:00:00+00,COLIN,,,,
102387,1998-04-14 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""1998-04-14"", ""name"": ""annualReport"", ""colinIds"": [102015984], ""historic"": true, ""effectiveDate"": ""1998-04-14"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""TROUT LAKE HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001552"", ""lastArDate"": ""2019-01-08"", ""lastAgmDate"": ""2019-01-08"", ""foundingDate"": ""1987-06-23T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-02-13T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""1997-12-02"", ""annualGeneralMeetingDate"": null}}}",,129312,3339,122,COMPLETED,,t,,1998-04-14 00:00:00+00,COLIN,,,,
102388,1999-03-11 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""1999-03-11"", ""name"": ""changeOfDirectors"", ""colinIds"": [102015985], ""historic"": true, ""effectiveDate"": ""1999-03-11"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""TROUT LAKE HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001552"", ""lastArDate"": ""2019-01-08"", ""lastAgmDate"": ""2019-01-08"", ""foundingDate"": ""1987-06-23T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-02-13T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,129313,3339,122,COMPLETED,,t,,1999-03-11 00:00:00+00,COLIN,,,,
102389,1999-03-12 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""1999-03-12"", ""name"": ""annualReport"", ""colinIds"": [102015986], ""historic"": true, ""effectiveDate"": ""1999-03-12"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""TROUT LAKE HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001552"", ""lastArDate"": ""2019-01-08"", ""lastAgmDate"": ""2019-01-08"", ""foundingDate"": ""1987-06-23T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-02-13T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""1998-11-26"", ""annualGeneralMeetingDate"": null}}}",,129314,3339,122,COMPLETED,,t,,1999-03-12 00:00:00+00,COLIN,,,,
102390,2000-01-13 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2000-01-13"", ""name"": ""annualReport"", ""colinIds"": [102015987], ""historic"": true, ""effectiveDate"": ""2000-01-13"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""TROUT LAKE HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001552"", ""lastArDate"": ""2019-01-08"", ""lastAgmDate"": ""2019-01-08"", ""foundingDate"": ""1987-06-23T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-02-13T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""1999-11-22"", ""annualGeneralMeetingDate"": null}}}",,129315,3339,122,COMPLETED,,t,,2000-01-13 00:00:00+00,COLIN,,,,
102391,2000-01-13 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""2000-01-13"", ""name"": ""changeOfDirectors"", ""colinIds"": [102015988], ""historic"": true, ""effectiveDate"": ""2000-01-13"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""TROUT LAKE HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001552"", ""lastArDate"": ""2019-01-08"", ""lastAgmDate"": ""2019-01-08"", ""foundingDate"": ""1987-06-23T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-02-13T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,129316,3339,122,COMPLETED,,t,,2000-01-13 00:00:00+00,COLIN,,,,
102392,2001-01-29 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""2001-01-29"", ""name"": ""changeOfDirectors"", ""colinIds"": [102015989], ""historic"": true, ""effectiveDate"": ""2001-01-29"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""TROUT LAKE HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001552"", ""lastArDate"": ""2019-01-08"", ""lastAgmDate"": ""2019-01-08"", ""foundingDate"": ""1987-06-23T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-02-13T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,129317,3339,122,COMPLETED,,t,,2001-01-29 00:00:00+00,COLIN,,,,
102393,2001-01-29 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2001-01-29"", ""name"": ""annualReport"", ""colinIds"": [102015990], ""historic"": true, ""effectiveDate"": ""2001-01-29"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""TROUT LAKE HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001552"", ""lastArDate"": ""2019-01-08"", ""lastAgmDate"": ""2019-01-08"", ""foundingDate"": ""1987-06-23T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-02-13T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""2000-11-27"", ""annualGeneralMeetingDate"": null}}}",,129318,3339,122,COMPLETED,,t,,2001-01-29 00:00:00+00,COLIN,,,,
102394,2002-01-31 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""2002-01-31"", ""name"": ""changeOfDirectors"", ""colinIds"": [102015991], ""historic"": true, ""effectiveDate"": ""2002-01-31"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""TROUT LAKE HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001552"", ""lastArDate"": ""2019-01-08"", ""lastAgmDate"": ""2019-01-08"", ""foundingDate"": ""1987-06-23T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-02-13T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,129319,3339,122,COMPLETED,,t,,2002-01-31 00:00:00+00,COLIN,,,,
102395,2002-01-31 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2002-01-31"", ""name"": ""annualReport"", ""colinIds"": [102015992], ""historic"": true, ""effectiveDate"": ""2002-01-31"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""TROUT LAKE HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001552"", ""lastArDate"": ""2019-01-08"", ""lastAgmDate"": ""2019-01-08"", ""foundingDate"": ""1987-06-23T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-02-13T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""2001-11-27"", ""annualGeneralMeetingDate"": null}}}",,129320,3339,122,COMPLETED,,t,,2002-01-31 00:00:00+00,COLIN,,,,
102396,2005-05-03 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2005-05-03"", ""name"": ""annualReport"", ""colinIds"": [102015993], ""historic"": true, ""effectiveDate"": ""2005-05-03"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""TROUT LAKE HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001552"", ""lastArDate"": ""2019-01-08"", ""lastAgmDate"": ""2019-01-08"", ""foundingDate"": ""1987-06-23T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-02-13T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""2002-12-31"", ""annualGeneralMeetingDate"": null}}}",,129321,3339,122,COMPLETED,,t,,2005-05-03 00:00:00+00,COLIN,,,,
102397,2005-05-03 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2005-05-03"", ""name"": ""annualReport"", ""colinIds"": [102015994], ""historic"": true, ""effectiveDate"": ""2005-05-03"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""TROUT LAKE HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001552"", ""lastArDate"": ""2019-01-08"", ""lastAgmDate"": ""2019-01-08"", ""foundingDate"": ""1987-06-23T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-02-13T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""2003-12-16"", ""annualGeneralMeetingDate"": null}}}",,129322,3339,122,COMPLETED,,t,,2005-05-03 00:00:00+00,COLIN,,,,
102398,2005-05-03 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""2005-05-03"", ""name"": ""changeOfDirectors"", ""colinIds"": [102015995], ""historic"": true, ""effectiveDate"": ""2005-05-03"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""TROUT LAKE HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001552"", ""lastArDate"": ""2019-01-08"", ""lastAgmDate"": ""2019-01-08"", ""foundingDate"": ""1987-06-23T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-02-13T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,129323,3339,122,COMPLETED,,t,,2005-05-03 00:00:00+00,COLIN,,,,
102399,2007-07-30 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2007-07-30"", ""name"": ""annualReport"", ""colinIds"": [102015996], ""historic"": true, ""effectiveDate"": ""2007-07-30"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""TROUT LAKE HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001552"", ""lastArDate"": ""2019-01-08"", ""lastAgmDate"": ""2019-01-08"", ""foundingDate"": ""1987-06-23T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-02-13T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""2004-12-16"", ""annualGeneralMeetingDate"": null}}}",,129324,3339,122,COMPLETED,,t,,2007-07-30 00:00:00+00,COLIN,,,,
102400,2007-07-30 00:00:00+00,annualReport,"{""filing"": {""header"": {""date"": ""2007-07-30"", ""name"": ""annualReport"", ""colinIds"": [102015997], ""historic"": true, ""effectiveDate"": ""2007-07-30"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""TROUT LAKE HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001552"", ""lastArDate"": ""2019-01-08"", ""lastAgmDate"": ""2019-01-08"", ""foundingDate"": ""1987-06-23T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-02-13T00:00:00-00:00""}, ""annualReport"": {""annualReportDate"": ""2005-01-15"", ""annualGeneralMeetingDate"": null}}}",,129325,3339,122,COMPLETED,,t,,2007-07-30 00:00:00+00,COLIN,,,,
102401,2007-07-30 00:00:00+00,changeOfDirectors,"{""filing"": {""header"": {""date"": ""2007-07-30"", ""name"": ""changeOfDirectors"", ""colinIds"": [102015998], ""historic"": true, ""effectiveDate"": ""2007-07-30"", ""availableOnPaperOnly"": true}, ""business"": {""status"": ""Active"", ""corpState"": ""ACT"", ""legalName"": ""TROUT LAKE HOUSING CO-OPERATIVE"", ""legalType"": ""CP"", ""identifier"": ""CP0001552"", ""lastArDate"": ""2019-01-08"", ""lastAgmDate"": ""2019-01-08"", ""foundingDate"": ""1987-06-23T00:00:00-00:00"", ""jurisdiction"": ""BC"", ""businessNumber"": null, ""lastLedgerTimestamp"": ""2019-02-13T00:00:00-00:00""}, ""changeOfDirectors"": {""annualReportDate"": null, ""annualGeneralMeetingDate"": null}}}",,129326,3339,122,COMPLETED,,t,,2007-07-30 00:00:00+00,COLIN,,,,
